,Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Types
1739,Merlot 2018,France,Pays d'Oc,Domaines Astruc,3.1,61,5.95,2018,Red
1740,Saint-Emilion Grand Cru (Premier Grand Cru Classé) 2011,France,Saint-Émilion Grand Cru,La Mondotte,4.2,61,191.5,2011,Red
1741,Saint-Émilion Grand Cru 2000,France,Saint-Émilion Grand Cru,Clos Dubreuil,4.4,61,154.01,2000,Red
1742,Haut-Médoc 2011,France,Haut-Médoc,Château Lacour Jacquet,4.1,61,16.29,2011,Red
1743,Bordeaux Supérieur Reserve 2010,France,Bordeaux Supérieur,Pezat,3.6,61,18.95,2010,Red
1744,Saint-Estèphe 2014,France,Saint-Estèphe,Château Meyney,4.1,610,34.11,2014,Red
1745,Pessac-Léognan 2008,France,Pessac-Léognan,Château Haut-Bailly,4.2,612,92.95,2008,Red
1746,Pessac-Léognan 2006,France,Pessac-Léognan,Château Haut-Bergey,3.8,613,28.25,2006,Red
1747,Haut-Médoc 2011,France,Haut-Médoc,Château Lanessan,3.5,615,16.09,2011,Red
1748,Saint-Estèphe 2012,France,Saint-Estèphe,Château Meyney,3.9,617,38.89,2012,Red
1749,Château des Jacques Morgon 2017,France,Morgon,Louis Jadot,3.8,62,16.48,2017,Red
1750,Santenay 1er Cru 'Beauregard' Rouge 2015,France,Santenay 1er Cru 'Beauregard',Vincent Girardin,4.2,62,39.5,2015,Red
1751,Morey-Saint-Denis 'Clos Solon' 2014,France,Morey-Saint-Denis,Domaine Bryczek,3.9,62,34.1,2014,Red
1752,Le Loup dans la Bergerie 2019,France,Saint-Guilhem-le-Desert,Domaine de l'Hortus,3.5,62,7.75,2019,Red
1753,Côtes du Rhône Secret de Famille 2018,France,Côtes-du-Rhône,Paul Jaboulet Aîné,3.7,62,9.37,2018,Red
1754,La Closerie de Camensac Haut-Médoc 2015,France,Haut-Médoc,Château de Camensac,3.6,62,23.34,2015,Red
1755,Nuits-Saint-Georges 1er Cru Les Damodes 2011,France,Nuits-Saint-Georges,Faiveley,4.0,62,68.9,2011,Red
1756,Bordeaux 2014,France,Bordeaux,Domaine de Valmengaux,3.8,62,34.71,2014,Red
1757,Seigneur de Maugiron Côte-Rôtie 2015,France,Côte-Rôtie,Delas,4.1,62,77.01,2015,Red
1758,Granaxa 2014,France,Minervois,Château Coupe-Roses,3.6,62,13.0,2014,Red
1759,Pic-Saint-Loup Grande Cuvée 2018,France,Pic-Saint-Loup,Domaine de l'Hortus,4.1,62,24.33,2018,Red
1760,Savigny-lès-Beaune 2014,France,Savigny-lès-Beaune,Louis Jadot,4.0,62,32.06,2014,Red
1761,Gigondas Les Hautes Garrigues 2012,France,Gigondas,Domaine Santa Duc,4.0,62,39.9,2012,Red
1762,Pomerol 2009,France,Pomerol,Château l'Eglise-Clinet,4.6,62,486.6,2009,Red
1763,Saint-Julien (Grand Cru Classé) 2009,France,Saint-Julien,Château Langoa Barton,4.2,620,74.0,2009,Red
1764,Pessac-Léognan (Grand Cru Classé de Graves) 2005,France,Pessac-Léognan,Château de Fieuzal,4.0,621,55.95,2005,Red
1765,Margaux 2010,France,Margaux,Château Siran,3.9,624,19.45,2010,Red
1766,Pauillac (Grand Cru Classé) 2010,France,Pauillac,Château Grand-Puy-Lacoste,4.3,626,119.95,2010,Red
1767,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2013,France,Saint-Émilion Grand Cru,Château Figeac,4.3,629,145.24,2013,Red
1768,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,France,Saint-Émilion Grand Cru,Château Troplong Mondot,4.3,63,115.03,2017,Red
1769,Cotes de Provence Rouge 2012,France,Côtes de Provence,Château La Tour de l'Évêque,3.9,63,29.9,2012,Red
1770,Lalande-de-Pomerol 2016,France,Lalande-de-Pomerol,Château Siaurac,3.5,63,21.5,2016,Red
1771,Margaux (Grand Cru Classé) 2017,France,Margaux,Château Rauzan-Ségla,4.0,63,95.53,2017,Red
1772,Châteauneuf-du-Pape 2005,France,Châteauneuf-du-Pape,Tardieu-Laurent,3.9,63,47.95,2005,Red
1773,Morgon Hospice de Belleville 2017,France,Morgon,Joseph Drouhin,3.6,63,13.36,2017,Red
1774,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,France,Saint-Émilion Grand Cru,Château Figeac,4.3,63,193.99,2017,Red
1775,Châteauneuf-du-Pape Chaupin 2017,France,Châteauneuf-du-Pape,Domaine de la Janasse,4.3,63,59.0,2017,Red
1776,Annonce Saint-Émilion Grand Cru 2015,France,Saint-Émilion Grand Cru,Château Belair-Monange,3.9,63,58.39,2015,Red
1777,Terroir Littoral Merlot 2018,France,Languedoc-Roussillon,Fortant,2.9,63,6.51,2018,Red
1778,Saint-Estèphe 2015,France,Saint-Estèphe,Château Phélan Ségur,3.9,630,68.95,2015,Red
1779,Lalande-de-Pomerol 2011,France,Lalande-de-Pomerol,Château La Fleur de Boüard,3.8,633,32.9,2011,Red
1780,Bordeaux Supérieur 2016,France,Bordeaux Supérieur,Château David Beaulieu,3.6,633,9.74,2016,Red
1781,Château Cambon Beaujolais 2018,France,Beaujolais,Domaine Mathieu & Camille Lapierre,3.9,636,13.9,2018,Red
1782,Réserve Spéciale Cabernet Sauvignon 2017,France,Pays d'Oc,Gérard Bertrand,3.7,636,8.32,2017,Red
1783,Saint-Estèphe 2012,France,Saint-Estèphe,Château Le Crock,3.9,639,30.7,2012,Red
1784,Saint-Émilion Grand Cru 2005,France,Saint-Émilion Grand Cru,Lynsolence,4.2,64,58.95,2005,Red
1785,Saint-Émilion Grand Cru 2015,France,Saint-Émilion Grand Cru,Château Haut-Pontet,4.0,64,25.47,2015,Red
1786,Crozes-Hermitage Les Meysonniers 2018,France,Crozes-Hermitage,M. Chapoutier,3.7,64,17.36,2018,Red
1787,Mâcon 2014,France,Mâcon,Antonin Rodet,3.1,64,10.8,2014,Red
1788,Corton Clos des Cortons Faiveley Grand Cru (Monopole) 2014,France,Corton Grand Cru,Faiveley,4.3,64,162.9,2014,Red
1789,Médoc 2014,France,Médoc,Château du Perier,3.4,64,13.76,2014,Red
1790,Saint-Émilion Grand Cru 2013,France,Saint-Émilion Grand Cru,Clos Dubreuil,3.6,64,77.01,2013,Red
1791,Echezeaux Grand Cru 2013,France,Échezeaux Grand Cru,Domaine des Perdrix,4.3,64,208.2,2013,Red
1792,Cuvée Tradition Bordeaux 2017,France,Bordeaux,Château Monplaisir,3.0,64,5.74,2017,Red
1793,JT Rouge Costières de Nîmes 2016,France,Costières-de-Nîmes,Château de Nages,3.8,64,18.03,2016,Red
1794,Haut-Médoc 2016,France,Haut-Médoc,Château Larrivaux,3.9,64,17.95,2016,Red
1795,Saint Joseph Rouge 2014,France,Saint-Joseph,Cave de Tain,3.6,64,20.99,2014,Red
1796,Château la Pensée Lalande de Pomerol 2016,France,Lalande-de-Pomerol,Vignoble Mingot,3.6,64,16.94,2016,Red
1797,Ermitage l'Ermite 2004,France,Hermitage,M. Chapoutier,4.4,64,178.8,2004,Red
1798,Pessac-Léognan 2011,France,Pessac-Léognan,Château Haut-Bailly,4.1,642,72.73,2011,Red
1799,Vinsobres Les Cornuds 2016,France,Vinsobres,Famille Perrin,3.8,643,10.95,2016,Red
1800,Pessac-Léognan (Grand Cru Classé de Graves) 2008,France,Pessac-Léognan,Château de Fieuzal,4.0,645,39.95,2008,Red
1801,Haut-Médoc (Grand Cru Classé) 2014,France,Haut-Médoc,Château de Camensac,3.7,647,28.9,2014,Red
1802,Château d'Ampuis Côte-Rôtie 2015,France,Côte-Rôtie,E. Guigal,4.2,649,99.0,2015,Red
1803,Cuvée Apanage Côtes de Bourg 2015,France,Côtes de Bourg,Château Puybarbe,3.8,65,11.95,2015,Red
1804,La Parrazal 2009,France,Côtes du Tarn,Comte de Thun,3.6,65,15.0,2009,Red
1805,Rasteau Vieilles Vignes 2016,France,Rasteau,Tardieu-Laurent,3.7,65,20.47,2016,Red
1806,Les Terroirs Vieux Carignan 2018,France,Hérault,Calmel & Joseph,3.5,65,8.7,2018,Red
1807,Le Clos Rouge Crozes-Hermitage 2011,France,Crozes-Hermitage,Delas,4.0,65,39.9,2011,Red
1808,Margaux (Grand Cru Classé) 2008,France,Margaux,Château Cantenac Brown,4.1,651,68.55,2008,Red
1809,Castillon - Côtes de Bordeaux 2015,France,Castillon - Côtes de Bordeaux,Château d'Aiguilhe,4.0,651,32.36,2015,Red
1810,Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Domaine de Beaurenard,4.2,651,38.0,2016,Red
1811,Margaux 2015,France,Margaux,Château La Tour de Mons,3.9,653,25.24,2015,Red
1812,Saint-Estèphe 2014,France,Saint-Estèphe,Château Haut-Beauséjour,3.9,654,27.71,2014,Red
1813,Saint-Estèphe (Grand Cru Classé) 2010,France,Saint-Estèphe,Château Montrose,4.4,657,279.0,2010,Red
1814,Mourvèdre 2017,France,Pays d'Oc,Les Jamelles,3.8,657,6.33,2017,Red
1815,Grès de Montpellier 2016,France,Languedoc,Mas des Mas,3.8,66,16.47,2016,Red
1816,Extra Libre 2017,France,Cahors,Château du Cèdre,3.7,66,16.9,2017,Red
1817,Hermitage Monier de la Sizeranne 2003,France,Hermitage,M. Chapoutier,4.2,66,62.95,2003,Red
1818,Mar i Muntanya 2014,France,Côtes Catalanes,Domaine de l'Horizon,3.6,66,9.25,2014,Red
1819,Les Carlines Terrasses du Larzac 2013,France,Terrasses du Larzac,Mas Haut-Buis,3.6,66,9.0,2013,Red
1820,Haut-Médoc 2015,France,Haut-Médoc,Château Lanessan,3.6,661,16.9,2015,Red
1821,Bordeaux Supérieur 2016,France,Bordeaux Supérieur,Château Pierrail,3.9,664,13.5,2016,Red
1822,Margaux 2005,France,Margaux,Château Labégorce,4.0,667,57.95,2005,Red
1823,Margaux (Grand Cru Classé) 2014,France,Margaux,Château Brane-Cantenac,4.1,669,58.44,2014,Red
1824,Nuits-Saint-Georges Vieilles Vignes 2012,France,Nuits-Saint-Georges,Maison Roche de Bellene,4.0,67,43.0,2012,Red
1825,Clos Triguedina Malbec 2016,France,Cahors,Jean-Luc Baldès,3.8,67,24.95,2016,Red
1826,Sélection Spéciale Grenache - Syrah - Mourvèdre 2017,France,Pays d'Oc,Les Jamelles,3.8,67,13.37,2017,Red
1827,Les Capitelles Costières de Nîmes Rouge 2015,France,Costières-de-Nîmes,Château Mourgues du Grès,3.9,67,16.9,2015,Red
1828,Merlot - Cabernet Sauvignon Buzet 2015,France,Buzet,Lionel Osmin & Cie,3.4,67,8.9,2015,Red
1829,Saint-Estephe de Calon-Ségur 2014,France,Saint-Estèphe,Château Calon-Ségur,3.6,67,28.83,2014,Red
1830,Pomerol 2012,France,Pomerol,Château Prieurs de la Commanderie,4.2,67,33.9,2012,Red
1831,Côtes de Gascogne Tannat - Merlot 2018,France,Côtes de Gascogne,Horgelus,3.8,67,6.09,2018,Red
1832,Réserve Bordeaux Rouge 2016,France,Bordeaux,Château Tour de Mirambeau,3.6,67,9.9,2016,Red
1833,Saint-Émilion Grand Cru 2012,France,Saint-Émilion Grand Cru,Château La Fleur de Jaugue,4.1,67,18.8,2012,Red
1834,Pomerol 2015,France,Pomerol,Château Le Bon Pasteur,3.9,67,89.95,2015,Red
1835,Vinsobres Les Cornuds 2015,France,Vinsobres,Famille Perrin,3.7,670,11.9,2015,Red
1836,Terroir D'Altitude Syrah 2017,France,Languedoc-Roussillon,Fortant,3.8,671,8.71,2017,Red
1837,Saint-Georges Saint-Émilion 2014,France,Saint-Georges-Saint-Émilion,Château Cap d’Or,3.7,675,24.32,2014,Red
1838,Cos d'Estournel 2009,France,Saint-Estèphe,Cos d'Estournel,4.6,675,390.0,2009,Red
1839,Castillon - Côtes de Bordeaux 2011,France,Castillon - Côtes de Bordeaux,Château d'Aiguilhe,3.8,676,29.39,2011,Red
1840,Pauillac (Grand Cru Classé) 2006,France,Pauillac,Château Duhart-Milon,4.2,678,118.9,2006,Red
1841,Saint-Estèphe (Grand Cru Classé) 2011,France,Saint-Estèphe,Château Lafon-Rochet,3.8,678,54.7,2011,Red
1842,La Sirène de Giscours Margaux 2015,France,Margaux,Château Giscours,4.1,679,35.0,2015,Red
1843,L'Ancely Languedoc La Clape 2014,France,La Clape,Château la Négly,4.3,68,57.51,2014,Red
1844,Gigondas Valbelle 2011,France,Gigondas,Château de Saint Cosme,4.3,68,46.0,2011,Red
1845,Pomerol 2007,France,Pomerol,Château Certan Marzelle,3.9,68,49.0,2007,Red
1846,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,France,Saint-Émilion Grand Cru,Château Valandraud,4.2,68,170.59,2017,Red
1847,Vin de Pays Terre de Bussière Principauté d'Orange 2017,France,Vin de Pays,Domaine de la Janasse,3.9,68,10.9,2017,Red
1848,Grille Midi Fleurie 2017,France,Fleurie,Terres Dorées,3.8,68,22.9,2017,Red
1849,Grande Toque Rouge 2017,France,Luberon,Marrenon,3.5,68,6.9,2017,Red
1850,Côtes du Rhône 2018,France,Côtes-du-Rhône,Domaine de Beaurenard,3.9,68,12.9,2018,Red
1851,Saint-Julien (Grand Cru Classé) 2017,France,Saint-Julien,Château Branaire-Ducru,3.8,68,84.38,2017,Red
1852,Bordeaux (Merlot - Cabernet Sauvignon) 2017,France,Bordeaux,Château La Freynelle,3.3,68,7.45,2017,Red
1853,Hermitage La Chapelle Rouge 2014,France,Hermitage,Paul Jaboulet Aîné,3.9,68,191.5,2014,Red
1854,Les Terroirs Corbières 2017,France,Corbières,Calmel & Joseph,3.6,68,7.75,2017,Red
1855,Château Plaisance-Branne Montagne Saint-Émilion 2011,France,Montagne-Saint-Émilion,Château Plaisance,3.7,68,9.65,2011,Red
1856,Saint-Emilion Grand Cru (Premier Grand Cru Classé) 2012,France,Saint-Émilion Grand Cru,La Mondotte,4.2,68,164.74,2012,Red
1857,Vosne-Romanée 'Les Champs Perdrix' 2014,France,Vosne-Romanée,Domaine Bruno Clair,4.3,68,96.5,2014,Red
1858,Côtes Du Rhône Grande Réserve 2016,France,Côtes-du-Rhône,Pierre Amadieu,3.7,68,10.62,2016,Red
1859,Bordeaux 2016,France,Bordeaux,Château La Coudraie,3.5,68,7.99,2016,Red
1860,Bandol Rouge 2012,France,Bandol,Lafran-Veyrolles,4.0,68,22.5,2012,Red
1861,Saint-Émilion Grand Cru (Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château Fleur Cardinale,4.3,682,48.95,2015,Red
1862,Margaux (Grand Cru Classé) 2008,France,Margaux,Château Lascombes,3.9,683,64.0,2008,Red
1863,Mythique Languedoc Rouge 2017,France,Languedoc,Val d'Orbieu,3.5,684,6.86,2017,Red
1864,Prestige Saint-Drézéry Rouge 2017,France,Saint-Drézéry,Château Puech-Haut,4.1,684,17.0,2017,Red
1865,Cabernet Sauvignon 2015,France,Pays d'Oc,Cadet d'Oc,3.2,685,7.26,2015,Red
1866,Bordeaux Supérieur 2016,France,Bordeaux Supérieur,Château Barit,3.6,69,6.55,2016,Red
1867,Regain Rouge 2016,France,Ventoux,Vindemio,3.7,69,11.5,2016,Red
1868,Sotanum 2017,France,Collines Rhodaniennes,Les Vins de Vienne - Cuilleron-Gaillard-Villard,4.2,69,42.95,2017,Red
1869,Pomerol 2016,France,Pomerol,Château l'Ecuyer,4.1,69,35.9,2016,Red
1870,Cuvée Spéciale Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Tardieu-Laurent,3.8,69,46.79,2016,Red
1871,Saint-Émilion Grand Cru 2015,France,Saint-Émilion Grand Cru,Clos Trimoulet,4.1,69,20.9,2015,Red
1872,Saint-Émilion Grand Cru (Grand Cru Classé) 1999,France,Saint-Émilion Grand Cru,Château l'Arrosee,4.1,69,52.15,1999,Red
1873,Ermitage Le Méal 2004,France,Hermitage,M. Chapoutier,4.4,69,104.95,2004,Red
1874,Regain Rouge 2015,France,Ventoux,Vindemio,3.6,69,9.95,2015,Red
1875,Rouge 2016,France,Gard,Roc d'Anglade,3.9,69,38.41,2016,Red
1876,Grès de Montpellier 2017,France,Languedoc,Mas des Mas,3.8,69,18.84,2017,Red
1877,Saint-Émilion Grand Cru 2001,France,Saint-Émilion Grand Cru,Château Laforge,3.7,69,45.9,2001,Red
1878,Saint-Émilion 2015,France,Saint-Émilion,Jean-Pierre Moueix,3.7,691,16.45,2015,Red
1879,Pinot Noir Le Bourgogne 2015,France,Bourgogne,Chanson,3.6,694,18.08,2015,Red
1880,Saint-Julien (Grand Cru Classé) 2009,France,Saint-Julien,Château Ducru-Beaucaillou,4.7,699,339.0,2009,Red
1881,Les Chemins 2017,France,Corbières,Famille Lignères - Château La Baronne,4.0,70,14.95,2017,Red
1882,Cuvée Viva Blaye - Côtes de Bordeaux 2005,France,Blaye - Côtes de Bordeaux,Château Gigault,4.1,70,29.95,2005,Red
1883,Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Château La Croix Chantecaille,3.7,70,22.62,2016,Red
1884,Ségla Margaux 2015,France,Margaux,Château Rauzan-Ségla,4.2,70,60.19,2015,Red
1885,Côtes-du-Rhône Rouge 2017,France,Côtes-du-Rhône,Anne-Sophie Pic et Michel Chapoutier,3.8,70,8.9,2017,Red
1886,Cuvée des Cadettes Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Château La Nerthe,4.5,70,68.14,2016,Red
1887,Saint Cosme Saint Joseph 2014,France,Saint-Joseph,Château de Saint Cosme,3.8,70,22.0,2014,Red
1888,Hermitage Rouge 2005,France,Hermitage,Tardieu-Laurent,4.3,70,99.95,2005,Red
1889,Corbières 2019,France,Corbières,Château de Caraguilhes,3.5,70,10.65,2019,Red
1890,Castell Vell 2015,France,Côtes du Roussillon Villages,Singla,4.0,70,24.27,2015,Red
1891,Côtes du Rhône Villages Sablet 2010,France,Côtes-du-Rhône-Villages 'Sablet',Château du Trignon,3.8,70,10.67,2010,Red
1892,La Maîtresse 2017,France,Malepère,La Louvière,3.6,70,10.79,2017,Red
1893,Crozes-Hermitage Domaine de Thalabert 2012,France,Crozes-Hermitage,Paul Jaboulet Aîné,3.9,700,29.5,2012,Red
1894,Saint-Julien (Grand Cru Classé) 2005,France,Saint-Julien,Château Léoville Las Cases,4.6,702,336.3,2005,Red
1895,Bordeaux 2016,France,Bordeaux,Château Bel-Air,3.5,709,8.33,2016,Red
1896,Le Pluriel Rouge 2018,France,Costières-de-Nîmes,Clos des Boutes,3.4,71,9.26,2018,Red
1897,Gambert de Loche Hermitage Rouge 2009,France,Hermitage,Cave de Tain,4.3,71,86.62,2009,Red
1898,Petit Verdot 2016,France,Bordeaux,Château Belle-Vue,3.7,71,29.15,2016,Red
1899,Château La Voûte Saint-Émilion Grand Cru 2014,France,Saint-Émilion Grand Cru,Vignobles Moreau,4.1,71,36.0,2014,Red
1900,Volnay 1er Cru 'Carelle sous la Chapelle' 2011,France,Volnay 1er Cru 'Carelle sous la Chapelle',Domaine François Buffet,3.8,71,57.5,2011,Red
1901,Sancerre Rouge 2014,France,Sancerre,Domaine Salmon,3.4,71,14.03,2014,Red
1902,Saint-Julien (Grand Cru Classé) 2017,France,Saint-Julien,Château Gruaud Larose,3.9,71,86.76,2017,Red
1903,Tradition Bordeaux Supérieur 2016,France,Bordeaux Supérieur,Château Penin,3.6,71,8.9,2016,Red
1904,Sequoia 2016,France,Sainte-Foy-Bordeaux,Château Carbonneau,3.7,71,8.68,2016,Red
1905,Lacoste Borie Pauillac 2016,France,Pauillac,Château Grand-Puy-Lacoste,3.7,71,33.95,2016,Red
1906,Nuits-Saint-Georges 2016,France,Nuits-Saint-Georges,Domaine des Perdrix,4.2,71,64.8,2016,Red
1907,Gigondas Le Claux 2014,France,Gigondas,Château de Saint Cosme,4.3,71,72.0,2014,Red
1908,Saint-Estèphe (Grand Cru Classé) 2009,France,Saint-Estèphe,Château Montrose,4.5,712,369.0,2009,Red
1909,Syrah 2018,France,Pays d'Oc,Les Jamelles,3.8,713,5.36,2018,Red
1910,Le Pur Fruit du Causse Cahors 2017,France,Cahors,Château Combel La Serre,3.7,715,17.74,2017,Red
1911,Châteauneuf-du-Pape 2014,France,Châteauneuf-du-Pape,Château Mont-Redon,4.1,718,34.9,2014,Red
1912,Bandol 2015,France,Bandol,La Bastide Blanche,3.7,719,21.88,2015,Red
1913,Bordeaux Supérieur 2010,France,Bordeaux Supérieur,Château Croix Mouton,3.5,719,22.95,2010,Red
1914,Pomerol 2016,France,Pomerol,Château Plince,4.0,72,48.64,2016,Red
1915,Gigondas Valbelle 2009,France,Gigondas,Château de Saint Cosme,3.9,72,39.0,2009,Red
1916,Grés de Montpellier 2016,France,Grès de Montpellier,Château de l'Engarran,3.7,72,13.0,2016,Red
1917,Les Chaignots Nuits-Saint-Georges 1er Cru 2013,France,Nuits-Saint-Georges,Domaine Robert Chevillon,4.1,72,86.62,2013,Red
1918,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2010,France,Saint-Émilion Grand Cru,Château Ausone,4.5,72,1599.95,2010,Red
1919,Saint-Julien (Grand Cru Classé) 2015,France,Saint-Julien,Château Lagrange,3.9,729,69.26,2015,Red
1920,Bergerac Rouge 2018,France,Bergerac,Château Laulerie,3.8,73,7.24,2018,Red
1921,Fleurie 2017,France,Fleurie,Domaine de Gry Sablon - Dominique Morel,3.6,73,14.32,2017,Red
1922,Réserve Bordeaux Rouge 2017,France,Bordeaux,Château Bel-Air Perponcher,3.7,73,10.85,2017,Red
1923,Volnay 1er Cru 'Santenots' 2015,France,Volnay 1er Cru 'Santenots',Vincent Girardin,4.2,73,59.9,2015,Red
1924,Margaux (Grand Cru Classé) 2016,France,Margaux,Château Palmer,4.7,73,437.68,2016,Red
1925,Saint-Joseph Vignes de L'Hospice 2016,France,Saint-Joseph,E. Guigal,4.2,73,69.9,2016,Red
1926,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château La Serre,3.9,73,58.39,2016,Red
1927,VOX Rouge 2016,France,Costières-de-Nîmes,Château de Nages,3.8,73,37.04,2016,Red
1928,Cotes de Provence Rouge 2014,France,Côtes de Provence,Château La Tour de l'Évêque,3.8,73,16.9,2014,Red
1929,Pomerol 2011,France,Pomerol,Château Gombaude-Guillot,4.1,73,55.1,2011,Red
1930,Pomerol 2016,France,Pomerol,Château Lafleur-Gazin,4.3,73,44.84,2016,Red
1931,Saint-Émilion Grand Cru (Grand Cru Classé) 1998,France,Saint-Émilion Grand Cru,Château Dassault,3.9,73,149.0,1998,Red
1932,Vosne-Romanée 2016,France,Vosne-Romanée,Domaine des Perdrix,4.2,73,75.66,2016,Red
1933,Côtes du Rhône Rouge 2018,France,Côtes-du-Rhône,Domaine de la Janasse,3.7,730,11.5,2018,Red
1934,Cahors 2014,France,Cahors,Château du Cèdre,3.9,730,15.9,2014,Red
1935,Moulis-en-Médoc 2014,France,Moulis-en-Médoc,Château Poujeaux,3.8,731,39.0,2014,Red
1936,Saint-Émilion Grand Cru 2011,France,Saint-Émilion Grand Cru,Château Teyssier,3.7,733,23.34,2011,Red
1937,Margaux 2012,France,Margaux,Château La Tour de Mons,3.8,734,24.57,2012,Red
1938,Saint-Julien (Grand Cru Classé) 2013,France,Saint-Julien,Château Talbot,3.9,735,57.51,2013,Red
1939,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2008,France,Saint-Émilion Grand Cru,Château Canon,4.2,738,99.95,2008,Red
1940,Saint-Julien (Grand Cru Classé) 2005,France,Saint-Julien,Château Ducru-Beaucaillou,4.5,739,249.95,2005,Red
1941,Saint-Estèphe (Grand Cru Classé) 2011,France,Saint-Estèphe,Château Montrose,4.1,739,109.0,2011,Red
1942,Châteauneuf-du-Pape Galets d‘Or 2016,France,Châteauneuf-du-Pape,Tardieu-Laurent,4.1,74,37.53,2016,Red
1943,Merlot 2018,France,Aude,Yvon Mau,3.5,74,5.68,2018,Red
1944,Médoc 2005,France,Médoc,Château Tour Seran,3.8,74,28.95,2005,Red
1945,Côtes Du Rhône Roulepierre Rouge 2018,France,Côtes-du-Rhône,Pierre Amadieu,3.7,74,7.6,2018,Red
1946,Cahors Malbec 2016,France,Cahors,Lionel Osmin & Cie,3.9,74,8.72,2016,Red
1947,Côtes du Roussillon 'Le Clos' 2018,France,Côtes du Roussillon,Domaine Boudau,3.8,74,9.9,2018,Red
1948,Saumur-Champigny 2018,France,Saumur-Champigny,Domaine des Roches Neuves,3.9,740,15.9,2018,Red
1949,Pauillac (Grand Cru Classé) 2011,France,Pauillac,Château Haut-Batailley,4.0,741,46.0,2011,Red
1950,Légende (R) Bordeaux Rouge 2015,France,Bordeaux,Barons de Rothschild (Lafite),3.5,741,21.65,2015,Red
1951,Moulis-en-Médoc 2015,France,Moulis-en-Médoc,Château Chasse-Spleen,3.9,745,36.55,2015,Red
1952,Margaux (Grand Cru Classé) 2007,France,Margaux,Château Rauzan-Ségla,4.2,746,85.0,2007,Red
1953,Pauillac 2012,France,Pauillac,Château Plantey,4.0,746,25.99,2012,Red
1954,Pauillac (Premier Grand Cru Classé) 2012,France,Pauillac,Château Mouton Rothschild,4.5,746,457.96,2012,Red
1955,Pauillac (Grand Cru Classé) 2011,France,Pauillac,Château Duhart-Milon,4.1,748,137.58,2011,Red
1956,Bourgogne Cuvée Margot 2015,France,Bourgogne,Olivier Leflaive,3.7,748,22.9,2015,Red
1957,Canteperdrix Rouge 2015,France,Ventoux,Demazet,3.4,75,5.48,2015,Red
1958,Les Cailloux Cuvée Centenaire Châteauneuf-du-Pape 2000,France,Châteauneuf-du-Pape,André Brunel,4.4,75,69.0,2000,Red
1959,Château l'Hermitage Saint-Émilion Grand Cru 2005,France,Saint-Émilion Grand Cru,Château Matras,4.2,75,69.95,2005,Red
1960,Morgon 2018,France,Morgon,Terres Dorées,3.7,75,15.9,2018,Red
1961,Saint-Emilion Grand Cru 2014,France,Saint-Émilion Grand Cru,Château Lafon La Tuilerie,3.7,75,38.02,2014,Red
1962,Pézenas 2016,France,Pézenas,Mas des Mas,3.8,75,16.47,2016,Red
1963,Guer-Van Crozes-Hermitage 2014,France,Crozes-Hermitage,Y/M - Yannick Alléno & Michel Chapoutier,3.6,75,25.0,2014,Red
1964,Les Hauts de Montmirail Gigondas 2014,France,Gigondas,Brusset,4.1,75,28.18,2014,Red
1965,La Chenade Lalande de Pomerol 2010,France,Lalande-de-Pomerol,Denis Durantou,4.1,75,39.95,2010,Red
1966,Château du Grand Chambellan Lalande-de-Pomerol 2012,France,Lalande-de-Pomerol,Château de Viaud,4.0,75,25.13,2012,Red
1967,Côtes du Roussillon Villages 2018,France,Côtes du Roussillon Villages,Château de Jau,3.9,76,10.9,2018,Red
1968,Les Roches Saumur-Champigny 2017,France,Saumur-Champigny,Domaine des Roches Neuves,3.9,76,15.9,2017,Red
1969,Pomerol 2015,France,Pomerol,Château Latour à Pomerol,4.1,76,109.95,2015,Red
1970,Côtes du Rhône Les Quartz 2017,France,Côtes-du-Rhône,Clos du Caillou,3.9,76,21.39,2017,Red
1971,Cadet de Gombaude Pomerol 2015,France,Pomerol,Château Gombaude-Guillot,4.1,76,36.84,2015,Red
1972,Pomerol 2016,France,Pomerol,Château Latour à Pomerol,4.2,76,89.95,2016,Red
1973,Fleur de d'Artagnan 2017,France,Côtes de Gascogne,Plaimont,3.3,76,8.85,2017,Red
1974,Bordeaux Supérieur 2016,France,Bordeaux Supérieur,Château Grand Pascaud,3.4,76,7.49,2016,Red
1975,Pomerol 2015,France,Pomerol,Château Montviel,4.2,76,43.95,2015,Red
1976,Gigondas Le Claux 2012,France,Gigondas,Château de Saint Cosme,4.3,76,75.0,2012,Red
1977,Saint-Julien (Grand Cru Classé) 1995,France,Saint-Julien,Château Saint-Pierre,4.2,76,270.0,1995,Red
