,Unnamed: 0,Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Types
1217,1234,Le Clos Rouge Crozes-Hermitage 2012,France,Crozes-Hermitage,Delas,4.0,39,38.89,2012.0,Red
1218,1235,À Coural 2018,France,Languedoc,Amiel,3.8,39,10.6,2018.0,Red
1219,1236,Blason d'Aussières Corbières 2018,France,Corbières,Château d’Aussières,4.1,39,12.9,2018.0,Red
1220,1237,Coup de Foudre Fleurie 2017,France,Fleurie,Les Bertrand,4.0,39,45.95,2017.0,Red
1221,1238,Le Chemin 2017,France,Côtes de Provence,Clos de l'Ours,3.9,39,24.9,2017.0,Red
1222,1239,Les Cailles Nuits-Saint-Georges 1er Cru 2013,France,Nuits-Saint-Georges Premier Cru,Domaine Robert Chevillon,4.0,39,117.87,2013.0,Red
1223,1240,Classique La Clape Rouge 2018,France,La Clape,Château d'Anglès,3.6,39,9.5,2018.0,Red
1224,1241,Pomerol 2005,France,Pomerol,Château Beau Soleil,4.2,39,49.95,2005.0,Red
1225,1242,Saint-Estèphe (Grand Cru Classé) 2017,France,Saint-Estèphe,Château Montrose,4.3,39,170.59,2017.0,Red
1226,1243,Costières de Nîmes 2017,France,Costières-de-Nîmes,La Pinède,3.7,39,6.02,2017.0,Red
1227,1244,Cistus Rouge Faugères 2017,France,Languedoc,Château de la Liquiere,3.7,39,19.3,2017.0,Red
1228,1245,Clos Chante l'Alouette Saint-Émilion 2015,France,Médoc,Ets Ouzoulias,4.0,39,20.75,2015.0,Red
1229,1246,Côtes du Rhône 2017,France,Côtes-du-Rhône,Château du Bois de la Garde,3.7,39,7.7,2017.0,Red
1230,1247,Terroir du Trias Bandol Rouge 2005,France,Bandol,Domaine de Terrebrune,3.9,39,79.0,2005.0,Red
1231,1248,Haut-Médoc 2015,France,Haut-Médoc,Château Sociando-Mallet,4.0,390,41.87,2015.0,Red
1232,1249,Gigondas Rouge 2012,France,Gigondas,Château du Trignon,4.0,391,17.5,2012.0,Red
1233,1250,Côte de Beaune 2016,France,Côte de Beaune,Joseph Drouhin,4.1,392,39.9,2016.0,Red
1234,1251,Blason d'Issan Margaux 2015,France,Margaux,Château d'Issan,4.0,392,43.28,2015.0,Red
1235,1252,Pomerol 2012,France,Pomerol,Château Taillefer,3.8,393,36.11,2012.0,Red
1236,1253,Ventoux Quintessence 2017,France,Ventoux,Château Pesquie,3.9,393,18.2,2017.0,Red
1237,1254,Châteauneuf-du-Pape 2016,France,Châteauneuf-du-Pape,Château Maucoil,4.2,394,33.13,2016.0,Red
1238,1255,La Demoiselle de Sociando-Mallet Haut-Médoc 2015,France,Haut-Médoc,Château Sociando-Mallet,3.8,394,19.4,2015.0,Red
1239,1256,Haut-Médoc 2014,France,Haut-Médoc,Château Lanessan,3.6,395,18.5,2014.0,Red
1240,1257,Vieilles Vignes Cayrol Carignan 2017,France,Côtes Catalanes,Domaine Lafage,3.7,397,9.9,2017.0,Red
1241,1258,Saint-Julien (Grand Cru Classé) 2015,France,Saint-Julien,Château Léoville Poyferré,4.2,398,102.35,2015.0,Red
1242,1259,Lalande-de-Pomerol 2015,France,Lalande-de-Pomerol,Château La Fleur de Boüard,4.1,398,37.95,2015.0,Red
1243,1260,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2013,France,Saint-Émilion Grand Cru,Château Belair-Monange,4.1,40,105.28,2013.0,Red
1244,1261,Château Pimorin Haut-Médoc 2014,France,Haut-Médoc,Château Fontesteau,3.8,40,13.04,2014.0,Red
1245,1262,Le Clos Rouge Crozes-Hermitage 2014,France,Crozes-Hermitage,Delas,4.1,40,36.95,2014.0,Red
1246,1263,Terre de Manganese 2015,France,Beaujolais,Didier Desvignes,4.2,40,22.23,2015.0,Red
1247,1264,Les Grandes Terrasses Cornas 2014,France,Cornas,Paul Jaboulet Aîné,4.0,40,38.79,2014.0,Red
1248,1265,Cabernet Sauvignon 2016,France,Pays d'Oc,Fortant,2.5,40,8.29,2016.0,Red
1249,1266,Domaine de la Madone Fleurie 2017,France,Fleurie,Jean-Marc Despres,3.4,40,11.43,2017.0,Red
1250,1267,Côtes du Rhône Le Caillou 2019,France,Côtes-du-Rhône,Clos du Caillou,3.8,40,11.5,2019.0,Red
1251,1268,Cuvée Confidence Côtes du Rhône Rouge 2018,France,Côtes-du-Rhône,Domaine Fond Croze,3.7,40,6.73,2018.0,Red
1252,1269,Les Éclats 2017,France,Pic-Saint-Loup,Domaine Mirabel,3.9,40,18.9,2017.0,Red
1253,1270,Vieilles Vignes Châteauneuf du Pape 2015,France,Châteauneuf-du-Pape,La Cabotte,4.2,40,34.02,2015.0,Red
1254,1271,Vieilles Vignes Rouge Costières de Nîmes 2017,France,Costières-de-Nîmes,Château de Nages,3.6,400,12.19,2017.0,Red
1255,1272,Saint-Émilion Grand Cru 2011,France,Saint-Émilion Grand Cru,Château Martinet,3.5,400,16.35,2011.0,Red
1256,1273,Château de Haute-Serre Malbec 2016,France,Cahors,Georges Vigouroux,4.1,400,19.4,2016.0,Red
1257,1274,Saint-Émilion Grand Cru (Grand Cru Classé) 2011,France,Saint-Émilion Grand Cru,Clos de l'Oratoire,4.0,400,42.5,2011.0,Red
1258,1275,Saint-Émilion Grand Cru (Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château de Ferrand,3.9,401,42.0,2015.0,Red
1259,1276,Bourgogne Pinot Noir 2016,France,Bourgogne,Antonin Rodet,3.5,401,16.96,2016.0,Red
1260,1277,Haut-Médoc 2015,France,Haut-Médoc,Château Charmail,3.8,401,17.95,2015.0,Red
1261,1278,Pessac-Léognan (Premier Grand Cru Classé) 2009,France,Pessac-Léognan,Château Haut-Brion,4.7,401,955.3,2009.0,Red
1262,1279,BriO de Cantenac Brown Margaux 2015,France,Margaux,Château Cantenac Brown,4.0,401,36.33,2015.0,Red
1263,1280,Pomerol 2005,France,Pomerol,Château La Conseillante,4.4,402,289.95,2005.0,Red
1264,1281,Margaux (Grand Cru Classé) 2015,France,Margaux,Château Marquis de Terme,4.1,404,55.1,2015.0,Red
1265,1282,Saint-Julien (Grand Cru Classé) 2014,France,Saint-Julien,Château Gruaud Larose,4.1,404,68.04,2014.0,Red
1266,1283,Saint-Julien (Grand Cru Classé) 2013,France,Saint-Julien,Château Léoville Barton,4.0,404,77.01,2013.0,Red
1267,1284,Corbières Domaine Georges Bertrand 2017,France,Corbières,Gérard Bertrand,3.8,406,10.42,2017.0,Red
1268,1285,Pomerol 2013,France,Pomerol,Château de Sales,3.7,407,28.07,2013.0,Red
1269,1286,Gigondas Aux Lieux-Dits 2015,France,Gigondas,Domaine Santa Duc,3.9,407,19.95,2015.0,Red
1270,1287,Saint-Émilion Grand Cru (Grand Cru Classé) 2014,France,Saint-Émilion Grand Cru,Clos de l'Oratoire,4.1,408,39.9,2014.0,Red
1271,1288,Margaux 2016,France,Margaux,Château La Tour de Mons,4.1,409,34.32,2016.0,Red
1272,1289,Margaux 2005,France,Margaux,Château Rauzan-Gassies,4.1,409,69.95,2005.0,Red
1273,1290,Extra Libre 2018,France,Cahors,Château du Cèdre,3.8,41,17.5,2018.0,Red
1274,1291,Pessac-Léognan Rouge 2005,France,Pessac-Léognan,Château de Rouillac,3.9,41,29.95,2005.0,Red
1275,1292,Les Combettes 2016,France,Côtes du Brian,Domaine Anne Gros & Jean-Paul Tollot,3.8,41,19.3,2016.0,Red
1276,1293,Les Escures 2018,France,Cahors,Mas del Périé - Fabien Jouves,3.6,41,13.0,2018.0,Red
1277,1294,Fronsac 2014,France,Fronsac,Château Moulin Haut-Laroque,3.9,41,19.45,2014.0,Red
1278,1295,Vieilles Vignes Nuits-Saint-Georges 2017,France,Nuits-Saint-Georges,Domaine Truchetet,4.0,41,49.9,2017.0,Red
1279,1296,La Colomina 2016,France,Côtes Catalanes,Domaine la Casenove,3.7,41,9.65,2016.0,Red
1280,1297,Saint-Estèphe (Grand Cru Classé) 2017,France,Saint-Estèphe,Château Lafon-Rochet,3.6,41,48.64,2017.0,Red
1281,1298,Côté Sud 2018,France,Côtes Catalanes,Domaine Lafage,3.6,41,7.85,2018.0,Red
1282,1299,Echézeaux Grand Cru 2013,France,Échezeaux Grand Cru,Louis Jadot - Domaine Gagey,4.2,41,222.13,2013.0,Red
1283,1300,Côtes du Rhône Villages 2016,France,Côtes-du-Rhône-Villages,François Arnaud,3.7,41,8.53,2016.0,Red
1284,1301,La Borde Côtes du Rhône 2017,France,Côtes-du-Rhône,Le Plan des Moines,3.8,41,6.73,2017.0,Red
1285,1302,Pomerol 2010,France,Pomerol,Château l'Eglise-Clinet,4.5,41,439.95,2010.0,Red
1286,1303,Saint-Émilion Grand Cru 2008,France,Saint-Émilion Grand Cru,Château Bellevue-Mondotte,4.4,41,257.35,2008.0,Red
1287,1304,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Belair-Monange,4.3,41,167.95,2016.0,Red
1288,1305,Haut-Médoc (Grand Cru Classé) 2016,France,Haut-Médoc,Château Cantemerle,3.9,410,38.95,2016.0,Red
1289,1306,Bordeaux de Gloria 2016,France,Bordeaux,Château Gloria,3.5,410,9.7,2016.0,Red
1290,1307,Listrac-Médoc 2016,France,Listrac-Médoc,Château Fourcas Dupré,3.7,410,15.45,2016.0,Red
1291,1308,Bordeaux Supérieur 2016,France,Bordeaux Supérieur,Château Argadens,3.7,411,9.9,2016.0,Red
1292,1309,Haut-Médoc 2015,France,Haut-Médoc,Château Paloumey,3.8,411,19.95,2015.0,Red
1293,1310,Haut-Médoc (Grand Cru Classé) 2013,France,Haut-Médoc,Château La Tour Carnet,3.8,411,36.33,2013.0,Red
1294,1311,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2005,France,Saint-Émilion Grand Cru,Château Canon,4.4,412,138.95,2005.0,Red
1295,1312,Saint-Julien (Grand Cru Classé) 2016,France,Saint-Julien,Château Lagrange,4.1,412,45.95,2016.0,Red
1296,1313,Médoc 2015,France,Médoc,Château Saint-Aubin,3.7,413,15.05,2015.0,Red
1297,1314,Pomerol 2015,France,Pomerol,Château Chantalouette,3.9,413,31.19,2015.0,Red
1298,1315,Montagne-Saint-Émilion 2014,France,Montagne-Saint-Émilion,Château Tour Bayard,3.9,413,17.79,2014.0,Red
1299,1316,Saint-Julien 2015,France,Saint-Julien,Château du Glana,3.9,416,26.0,2015.0,Red
1300,1317,Pessac-Léognan 2010,France,Pessac-Léognan,Château Haut-Bailly,4.3,416,155.0,2010.0,Red
1301,1318,Vacqueyras 2015,France,Vacqueyras,Xavier Vignon,3.8,417,16.75,2015.0,Red
1302,1319,Bordeaux Sélection Prestige Rouge 2016,France,Bordeaux,Barons de Rothschild (Lafite),3.7,419,18.95,2016.0,Red
1303,1320,Imagine 2015,France,Ventoux,Vindemio,3.7,42,12.95,2015.0,Red
1304,1321,Nuits-Saint-Georges 1er Cru 'Les Murgers' 2011,France,Nuits-Saint-Georges 1er Cru 'Aux Murgers',Hudelot-Noëllat,4.1,42,77.5,2011.0,Red
1305,1322,Listrac-Médoc 2016,France,Listrac-Médoc,Château Mayne Lalande,3.6,42,19.3,2016.0,Red
1306,1323,Cuvèe St Valentin Lirac 2017,France,Lirac,Rocca Maura,4.0,42,11.74,2017.0,Red
1307,1324,Clos l'Hermitage Lalande de Pomerol 2014,France,Lalande-de-Pomerol,Bertin & Fils,3.9,42,19.29,2014.0,Red
1308,1325,Bordeaux 2018,France,Bordeaux,Les Hauts de Bel-Air,3.2,42,6.73,2018.0,Red
1309,1326,Garance Massif d'Uchaux 2017,France,Côtes-du-Rhône-Villages 'Massif d'Uchaux',La Cabotte,3.7,42,11.9,2017.0,Red
1310,1327,La Maîtresse 2018,France,Malepère,La Louvière,3.8,42,12.49,2018.0,Red
1311,1328,Île des Vergelesses Pernand-Vergelesses 1er Cru Rouge 2017,France,Pernand-Vergelesses Premier Cru,Chandon de Briailles,4.2,42,69.0,2017.0,Red
1312,1329,Bordeaux Supérieur Merlot 2015,France,Bordeaux Supérieur,Château Saby,3.7,42,8.72,2015.0,Red
1313,1330,Châteauneuf-du-Pape 2018,France,Châteauneuf-du-Pape,Armand Dartois,3.8,42,21.5,2018.0,Red
1314,1331,Pomerol 2016,France,Pomerol,Château Gombaude-Guillot,4.2,42,67.6,2016.0,Red
1315,1332,Saint-Julien (Grand Cru Classé) 2017,France,Saint-Julien,Château Léoville Las Cases,4.3,42,232.98,2017.0,Red
1316,1333,Cuvée Passion Bordeaux 2015,France,Bordeaux,Château Tour de Mirambeau,4.1,42,18.5,2015.0,Red
1317,1334,Côtes du Rhône 2018,France,Côtes-du-Rhône,Château Mont-Redon,3.8,42,10.23,2018.0,Red
1318,1335,Marsannay 'Les Echezots' 2014,France,Marsannay,Domaine Ballorin,3.6,42,31.48,2014.0,Red
1319,1336,Saintem Saint-Émilion Grand Cru 2015,France,Saint-Émilion Grand Cru,Denis Durantou,3.7,42,19.95,2015.0,Red
1320,1337,Côtes-du-Rhône 2019,France,Côtes-du-Rhône,M. Chapoutier,3.9,42,9.37,2019.0,Red
1321,1338,Saint-Julien (Grand Cru Classé) 2010,France,Saint-Julien,Château Léoville Las Cases,4.6,421,316.95,2010.0,Red
1322,1339,Domaine Grand Veneur Côtes du Rhône Les Champauvins 2017,France,Côtes-du-Rhône,Alain Jaume,3.9,422,9.7,2017.0,Red
1323,1340,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2015,France,Saint-Émilion Grand Cru,Château Canon-La-Gaffelière,4.3,423,109.95,2015.0,Red
1324,1341,Les Cépages Pinot Noir 2018,France,Pays d'Oc,Baron Philippe de Rothschild,3.5,426,6.97,2018.0,Red
1325,1342,Listrac-Médoc 2010,France,Listrac-Médoc,Château Fourcas-Borie,3.7,426,19.5,2010.0,Red
1326,1343,Lalande-de-Pomerol 2014,France,Lalande-de-Pomerol,Château La Fleur de Boüard,3.8,427,31.9,2014.0,Red
1327,1344,Lalande-de-Pomerol 2013,France,Lalande-de-Pomerol,Château La Fleur de Boüard,3.9,428,29.5,2013.0,Red
1328,1345,Margaux (Grand Cru Classé) 2017,France,Margaux,Château Ferrière,3.8,43,46.79,2017.0,Red
1329,1346,Lirac Le Classique Rouge 2016,France,Lirac,La Rocalière,3.9,43,12.18,2016.0,Red
1330,1347,Gevrey-Chambertin 2014,France,Gevrey-Chambertin,Labouré-Roi,3.3,43,48.9,2014.0,Red
1331,1348,Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Château Barrail du Blanc,3.9,43,24.9,2016.0,Red
1332,1349,Malbec 2016,France,Pays d'Oc,Leval,3.6,43,5.69,2016.0,Red
1333,1350,Châteauneuf-du-Pape 2018,France,Châteauneuf-du-Pape,Domaine de la Solitude,4.4,43,30.0,2018.0,Red
1334,1351,Hermitage Rouge 2004,France,Hermitage,Tardieu-Laurent,4.4,43,69.95,2004.0,Red
1335,1352,Pic-Saint-Loup 2017,France,Pic-Saint-Loup,Mortiès,3.8,43,16.9,2017.0,Red
1336,1353,Côte de Beaune-Villages 2017,France,Côte de Beaune Villages,Louis Latour,3.6,43,22.49,2017.0,Red
1337,1354,Bandol Rouge 2011,France,Bandol,Domaine de la Tour du Bon,4.0,43,35.9,2011.0,Red
1338,1355,Corton Grand Cru Pougets 2016,France,Corton Grand Cru,Louis Jadot,4.3,43,96.03,2016.0,Red
1339,1356,Pessac-Léognan 2005,France,Pessac-Léognan,Château Branon,4.3,43,119.95,2005.0,Red
1340,1357,Chateauneuf-du-Pape Adrastée Rouge 2015,France,Châteauneuf-du-Pape,Les Halos de Jupiter,4.4,43,48.64,2015.0,Red
1341,1358,Côtes du Rhône Nature 2018,France,Côtes-du-Rhône,Clos du Caillou,3.7,43,19.3,2018.0,Red
1342,1359,Magnoux Faugères 2015,France,Faugères,Saint Antonin,3.9,43,17.9,2015.0,Red
1343,1360,Gigondas Le Claux 2009,France,Gigondas,Château de Saint Cosme,4.1,43,49.95,2009.0,Red
1344,1361,Pauillac (Grand Cru Classé) 2014,France,Pauillac,Château Grand-Puy Ducasse,3.9,433,54.81,2014.0,Red
1345,1362,Haut-Médoc 2016,France,Haut-Médoc,Château Cambon La Pelouse,3.8,434,17.95,2016.0,Red
1346,1363,Haut-Médoc 2009,France,Haut-Médoc,Château Soudars,3.6,436,34.12,2009.0,Red
1347,1364,Côtes du Rhône Réserve Rouge 2018,France,Côtes-du-Rhône,Les Dauphins,3.6,436,6.83,2018.0,Red
1348,1365,Beaujolais-Villages Nouveau 2015,France,Beaujolais-Villages,Georges Duboeuf,3.3,436,9.65,2015.0,Red
1349,1366,Moulis-en-Médoc 2015,France,Moulis-en-Médoc,Château Poujeaux,3.9,437,47.95,2015.0,Red
1350,1367,Pessac-Léognan (Grand Cru Classé de Graves) 2015,France,Pessac-Léognan,Château de Fieuzal,4.0,437,48.25,2015.0,Red
1351,1368,Gigondas Valbelle 2013,France,Gigondas,Château de Saint Cosme,4.2,44,49.95,2013.0,Red
1352,1369,Cuvée Apanage Côtes de Bourg 2012,France,Côtes de Bourg,Château Puybarbe,3.7,44,9.95,2012.0,Red
1353,1370,Haut-Médoc 2017,France,Haut-Médoc,Château La Tonnelle,3.6,44,9.51,2017.0,Red
1354,1372,Pomerol 2016,France,Pomerol,Château La Grave (Trigant de Boisset),4.0,44,48.55,2016.0,Red
1355,1373,Chateauneuf-du-Pape La Combe Des Fous 2016,France,Châteauneuf-du-Pape,Clos Saint Jean,4.5,44,86.0,2016.0,Red
1356,1374,Bourgogne Hautes-Côtes de Nuits Rouge 2011,France,Bourgogne Hautes-Côtes de Nuits,Domaine Joannet,3.4,44,14.52,2011.0,Red
1357,1375,Haut-Médoc 2016,France,Haut-Médoc,Château d'Aurilhac,3.6,44,14.5,2016.0,Red
1358,1376,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Berliquet,4.0,44,39.95,2016.0,Red
1359,1377,Le Ventabren Cairanne 2016,France,Cairanne,Domaine des Escaravailles,3.8,44,13.9,2016.0,Red
1360,1378,Espérance de Trotanoy Pomerol 2015,France,Pomerol,Château Trotanoy,4.3,44,110.25,2015.0,Red
1361,1379,Les Terroirs Minervois 2018,France,Minervois,Calmel & Joseph,3.8,44,8.7,2018.0,Red
1362,1380,Merlot 2015,France,Pays d'Oc,Domaines Astruc,3.2,44,5.95,2015.0,Red
1363,1381,Côte-Rôtie La Mordorée 2004,France,Côte-Rôtie,M. Chapoutier,4.2,44,187.95,2004.0,Red
1364,1382,Cuvée Apanage Côtes de Bourg 2014,France,Côtes de Bourg,Château Puybarbe,3.8,44,10.95,2014.0,Red
1365,1383,Clos Marole Givry 1er Cru 2017,France,Givry 1er Cru 'Clos Marole',Joblot,3.9,44,31.9,2017.0,Red
1366,1384,Lirac Rouge 2018,France,Lirac,Château de Manissy,4.3,44,11.6,2018.0,Red
1367,1385,Prestige de Château Guilhem Rouge 2017,France,Languedoc,Château Guilhem,3.8,44,9.31,2017.0,Red
1368,1386,Gigondas 2018,France,Gigondas,M. Chapoutier,4.0,44,24.69,2018.0,Red
1369,1387,Reserve Rouge 2016,France,Vallee du Paradis,Domaine des Deux Cles,4.0,44,22.8,2016.0,Red
1370,1388,Réserve Saint-Émilion 2017,France,Saint-Émilion,Mouton Cadet,3.7,44,18.38,2017.0,Red
1371,1389,Pauillac (Grand Cru Classé) 2015,France,Pauillac,Château Haut-Bages Libéral,3.9,443,47.77,2015.0,Red
1372,1390,Terroir Littoral Cabernet Sauvignon 2018,France,Pays d'Oc,Fortant,3.6,446,6.58,2018.0,Red
1373,1391,Saint-Julien (Grand Cru Classé) 2010,France,Saint-Julien,Château Ducru-Beaucaillou,4.6,447,369.0,2010.0,Red
1374,1392,Haut-Médoc (Grand Cru Classé) 2008,France,Haut-Médoc,Château La Tour Carnet,4.1,448,36.95,2008.0,Red
1375,1393,Châteauneuf-du-Pape La Bernardine 2016,France,Châteauneuf-du-Pape,M. Chapoutier,4.2,448,38.94,2016.0,Red
1376,1394,Sainte-Épine Saint-Joseph 2015,France,Saint-Joseph,Delas,4.2,45,53.51,2015.0,Red
1377,1395,Bordeaux Supérieur 2017,France,Bordeaux Supérieur,Château les Rambauds,3.9,45,7.63,2017.0,Red
1378,1396,Chambolle-Musigny 2016,France,Chambolle-Musigny,Domaine Bryczek,4.0,45,36.75,2016.0,Red
1379,1397,Châteauneuf-Du-Pape La Paillousse Terroir D'Exception Rouge 2016,France,Châteauneuf-du-Pape,Pierre Amadieu,4.0,45,29.47,2016.0,Red
1380,1398,Aimery Merlot 2017,France,Pays d'Oc,Sieur d'Arques,3.2,45,5.75,2017.0,Red
1381,1399,Gigondas Valbelle 2005,France,Gigondas,Château de Saint Cosme,4.3,45,49.95,2005.0,Red
1382,1400,Vieilles Vigne Volnay 2015,France,Volnay,Domaine Rossignol-Février Père & Fils,4.0,45,37.43,2015.0,Red
1383,1401,Blaye - Côtes de Bordeaux 2016,France,Blaye - Côtes de Bordeaux,Château Peybonhomme,3.5,45,13.49,2016.0,Red
1384,1402,L'Amourvèdre 2013,France,Bandol,Domaine les Terres Promises,3.7,45,9.9,2013.0,Red
1385,1403,Côte de Brouilly 2018,France,Côte de Brouilly,Terres Dorées,3.6,45,15.5,2018.0,Red
1386,1404,Les Hautes Maizieres Vosne-Romanée 2009,France,Vosne-Romanée,Domaine Arnoux-Lachaux,3.9,45,68.14,2009.0,Red
1387,1405,Gevrey-Chambertin 2013,France,Gevrey-Chambertin,Nicolas Potel,3.4,45,33.9,2013.0,Red
1388,1407,Montagne-Saint-Émilion 2005,France,Montagne-Saint-Émilion,Château Messile Aubert,4.2,45,34.95,2005.0,Red
1389,1408,Domaine de Saint Pierre Cornas 2015,France,Cornas,Paul Jaboulet Aîné,4.0,45,74.3,2015.0,Red
1390,1409,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Péby Faugères,4.2,45,190.09,2016.0,Red
1391,1410,Malbec du Clos 2017,France,Cahors,Jean-Luc Baldès,3.9,45,9.65,2017.0,Red
1392,1411,Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Château La Chapelle Despagnet,3.9,45,18.79,2016.0,Red
1393,1412,Cuvée Prestige Côtes de Bourg 2011,France,Côtes de Bourg,Château Les Graves de Viaud,3.3,45,12.9,2011.0,Red
1394,1413,Hommage 2018,France,Côtes du Roussillon Villages,Cazes,3.4,45,11.95,2018.0,Red
1395,1414,Crozes-Hermitage Vieilles Vignes 2017,France,Crozes-Hermitage,Tardieu-Laurent,3.9,45,26.32,2017.0,Red
1396,1415,Mon Plaisir Côtes de Provence Rouge 2015,France,Côtes de Provence,Château des Ferrages,3.6,45,12.57,2015.0,Red
1397,1416,Moulis 2016,France,Moulis-en-Médoc,Château Branas Grand Poujeaux,3.9,45,44.84,2016.0,Red
1398,1417,Saint-Émilion Grand Cru (Grand Cru Classé) 2010,France,Saint-Émilion Grand Cru,Château Destieux,4.4,450,68.92,2010.0,Red
1399,1418,Pavillon Rouge du Château Margaux 2010,France,Margaux,Château Margaux,4.4,450,289.9,2010.0,Red
1400,1419,Château Cambon Beaujolais 2016,France,Beaujolais,Domaine Mathieu & Camille Lapierre,3.9,451,27.0,2016.0,Red
1401,1420,Saint-Julien 2014,France,Saint-Julien,Château du Glana,3.9,451,23.85,2014.0,Red
1402,1421,Francs - Côtes de Bordeaux Les Cerisiers 2015,France,Francs - Côtes de Bordeaux,Château de Francs,3.7,453,16.0,2015.0,Red
1403,1422,Pic-Saint-Loup Grande Cuvée 2017,France,Pic-Saint-Loup,Domaine de l'Hortus,4.1,454,24.9,2017.0,Red
1404,1423,Le Pur Fruit du Causse Cahors 2018,France,Cahors,Château Combel La Serre,3.7,454,8.48,2018.0,Red
1405,1424,Margaux (Grand Cru Classé) 2007,France,Margaux,Château Lascombes,4.2,455,74.0,2007.0,Red
1406,1425,Saint-Julien 2016,France,Saint-Julien,Château Gloria,4.1,455,47.53,2016.0,Red
1407,1426,Pauillac (Premier Grand Cru Classé) 2010,France,Pauillac,Château Lafite Rothschild,4.4,457,1399.0,2010.0,Red
1408,1427,Monastère de Saint-Mont Rouge 2016,France,Saint-Mont,Plaimont,3.7,46,23.5,2016.0,Red
1409,1428,Gigondas Hominis Fides 2012,France,Gigondas,Château de Saint Cosme,4.1,46,75.0,2012.0,Red
1410,1429,Plénitude Madiran Rouge 2011,France,Madiran,Plaimont,3.4,46,22.0,2011.0,Red
1411,1430,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,France,Saint-Émilion Grand Cru,Château Beau-Sejour Becot,4.0,46,67.26,2017.0,Red
1412,1431,Hèritages Rasteau 2013,France,Rasteau,Ogier,3.5,46,11.9,2013.0,Red
1413,1432,Le Pré des Suves Côtes du Rhône Villages 2016,France,Côtes-du-Rhône-Villages,Le Plan des Moines,3.6,46,10.63,2016.0,Red
1414,1433,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2013,France,Saint-Émilion Grand Cru,Château Trotte Vieille,3.7,46,70.19,2013.0,Red
1415,1434,Margaux 2017,France,Margaux,Château Marsac Séguineau,4.1,46,25.99,2017.0,Red
1416,1435,L'Ancely Languedoc La Clape 2015,France,La Clape,Château la Négly,4.2,46,63.36,2015.0,Red
1417,1436,Le Traversier Châteauneuf-du-Pape Rouge 2016,France,Châteauneuf-du-Pape,Château Simian,4.2,46,26.48,2016.0,Red
1418,1437,Sélection Spéciale Cabernet - Merlot 2017,France,Pays d'Oc,Les Jamelles,4.0,46,9.73,2017.0,Red
1419,1438,Saint Ferréol Bandol 2011,France,Bandol,Domaine de la Tour du Bon,4.0,46,41.91,2011.0,Red
1420,1439,Nuits-Saint-Georges 'Les Argillats' 2017,France,Nuits-Saint-Georges,Philippe Gavignet,4.4,46,46.77,2017.0,Red
1421,1440,Bordeaux Supérieur Merlot 2016,France,Bordeaux Supérieur,Château Saby,3.9,46,9.56,2016.0,Red
1422,1441,Pomerol 2005,France,Pomerol,Château Gazin,4.4,460,139.95,2005.0,Red
